16.7756	0.0144383	0.16426
16.6709	0.211461	0.317686
13.5933	0.403126	0.270043
17.5108	0.329551	0.188066
15.5133	0.353827	0.222069
15.4056	0.789082	0.334884
0	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
10.6175	0.826847	0.263385
13.2474	0.849364	0.271551
15.9216	0.863095	0.285422
16.4046	0.905374	0.465287
17.7682	0.922303	0.568727
19.1479	0.941712	0.698893
19.6939	0.944734	0.806563
17.2645	0.936653	0.758961
18.4031	0.938614	0.806464
17.3329	0.938162	0.791034
18.3671	0.939985	0.82567
18.3072	0.940277	0.851757
19.4532	0.942977	0.819534
19.2908	0.948058	0.815801
19.2424	0.95197	0.821375
18.716	0.950158	0.823565
19.425	0.95952	0.816324
19.3794	0.961945	0.818084
19.3984	0.962167	0.829433
19.5262	0.966625	0.828489
19.538	0.970433	0.833812
19.7165	0.975784	0.826017
20.1431	0.978711	0.831497
20.1149	0.981816	0.833554
20.3839	0.985474	0.833937
20.8982	0.988071	0.832662
20.7204	0.989092	0.828853
21.3681	0.991375	0.838983
23.428	0.992004	0.774543
24.3412	0.992179	0.782631
24.7335	0.994124	0.849576
24.8439	0.993732	0.836643
24.8487	0.994508	0.837207
24.9555	0.994764	0.844332
24.8609	0.994525	0.845029
24.5538	0.993856	0.838873
24.2508	0.993036	0.829296
24.3726	0.994696	0.830933
23.8061	0.994109	0.841048
22.8949	0.989443	0.841595
19.7451	0.981566	0.786302
17.2645	0.966487	0.726531
14.4174	0.942799	0.605782
15.7686	0.509638	0.233489
14.3944	-0.742284	0.284767
16.8771	-0.75197	0.180463
18.3393	-0.750373	0.173621
18.0425	-0.731305	0.215273
19.055	-0.707256	0.180464
18.8797	-0.720972	0.178499
19.0539	-0.722233	0.179494
18.2799	-0.713002	0.170527
17.9923	-0.640344	0.167585
16.6294	-0.500207	0.16366
14.5773	-0.475485	0.130806
11.1062	-0.248441	0.120299
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
-100	0	0
